adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/v8hR0mRO5vhKLJJYhUVJFqZRd8Z.jpg,28,325348,en,Hardcore Henry,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore Henry takes place over the course of one day, in Moscow, Russia.",23.664,/ik1uZyiMSxF9HqrgRKUNfMCfr3z.jpg,2015-09-12,Hardcore Henry,False,6.387,2289
False,/wYHaQzfzv5vOGaV6uPhatFWG338.jpg,10749,384677,en,Set It Up,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,20.666,/2HiCq8sPNRGjFaFCyKJh0607Hso.jpg,2018-06-15,Set It Up,False,6.949,2547
False,/9bTbjzRIh12jYxl6Sy3xQB7SqCe.jpg,35,632,en,Stalag 17,"It's a dreary Christmas 1944 for the American POWs in Stalag 17 and the men in Barracks 4, all sergeants, have to deal with a grave problem—there seems to be a security leak.",18.909,/lfve9FDKjT7JPbWI9NCs5340F79.jpg,1953-05-29,Stalag 17,False,7.697,566
False,/yD4FojKumGSeA0Z8m49VZ8GKUuJ.jpg,28,464889,en,Sniper: Ultimate Kill,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel. When a deadly sniper with advanced, never-before-seen weaponry targets local Special Agent Kate Estrada, our elite team is in for the ultimate battle in this explosive, game-changing action thriller.",39.866,/pi16aubY3qFKJWAh4npvm03ERkH.jpg,2017-10-03,Sniper: Ultimate Kill,False,6.422,316
False,/dvHKdXijoN1OEzGcPhd0eRvkfMd.jpg,27,960258,en,Shark Bait,"A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk.",36.38,/bVUgMgVozyFScDM3quP412kXrT.jpg,2022-05-13,Shark Bait,False,5.693,289
False,/1tqFPSCXcpQhozWiVFasq5AudQz.jpg,35,9655,en,She's the Man,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",37.348,/gdF2PEBdwoohpPqKL93eCk17zNO.jpg,2006-03-17,She's the Man,False,6.804,2867
False,/k4renoGJzagylgBYWbpjQLYGAfB.jpg,27,361292,en,Suspiria,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",28.604,/dzWTnkert9EoiPWldWJ15dnfAFl.jpg,2018-10-26,Suspiria,False,6.936,2374
False,/woFsToiI9otSnanKfChq5VKsgFp.jpg,16,13151,en,Scooby-Doo on Zombie Island,"After going their separate ways, Scooby-Doo, Shaggy, Velma, Daphne, and Fred reunite to investigate the ghost of Moonscar the pirate on a haunted bayou island, but it turns out the swashbuckler's spirit isn't the only creepy character on the island. The sleuths also meet up with cat creatures and zombies... and it looks like for the first time in their lives, these ghouls might actually be real.",27.088,/7EdvFUGvT5Pn8rUFRKCrdUzNthf.jpg,1998-09-22,Scooby-Doo on Zombie Island,False,7.658,701
False,/hUpHXyLRNvtt0AAwdPmUsSQQKB8.jpg,35,273477,en,Scouts Guide to the Zombie Apocalypse,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",75.508,/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,2015-10-23,Scouts Guide to the Zombie Apocalypse,False,6.514,1809
False,/hNuAbtP43awvook9Z8OVopUF789.jpg,27,1035982,en,Hell House LLC Origins: The Carmichael Manor,"A group of cold case investigators stay at the Carmichael Manor, site of the grisly and unsolved murders of the Carmichael family back in the eighties. After four nights, the group was never heard from again. What is discovered on their footage is even more disturbing than anything found on the Hell House tapes.",77.332,/9YlsIwWATGwT6LL5UZVF5xoBTcC.jpg,2023-10-24,Hell House LLC Origins: The Carmichael Manor,False,6.318,74
False,/g6UIASElC5M6jwtV4TZlz1sok3h.jpg,28,9383,en,Hollow Man,"Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",45.693,/sd3qUIv5uoP2oTbqv66CzXSPjKG.jpg,2000-08-04,Hollow Man,False,5.938,2393
False,/e7BKRLuCH4ig4wyWWHhd037QtNJ.jpg,99,2359,en,Sicko,"A documentary about the corrupt health care system in The United States who's main goal is to make profit even if it means losing people’s lives. ""The more people you deny health insurance the more money we make"" is the business model for health care providers in America.",14.569,/8PxUhW78Oy4DWZNRyUkKYmhGUaH.jpg,2007-05-18,Sicko,False,7.354,675
False,/jea4adbYk407PhYK9uhWjihPYAv.jpg,12,9550,zh,十面埋伏,"In 9th century China, a corrupt government wages war against a rebel army called the Flying Daggers. A romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem.",24.266,/93feGsGiCtG5ymrRcErUgBsdo6v.jpg,2004-05-19,House of Flying Daggers,False,7.3,1532
False,/osHKguxvXPIUJJzsO3DEORZZ8QD.jpg,35,4564,en,Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,38.826,/AhNfnsGW95RKHQNLdgFH48UN0Zy.jpg,2008-05-12,Sex and the City,False,6.57,2031
False,/cmz40N9zZWsmCJ2vSlDaCKWeqlt.jpg,35,35640,es,Spanish Movie,"Grandes dosis de humor, ingeniosos guiños a nuestro cine patrio más reciente, un elenco artístico altamente ligado a la comedia y una elevada reserva de sorpresas constituyen los ingredientes de esta disparatada comedia: Spanish Movie.",15.469,/uUW7KgUKBi83kU0tlBJLYwdY4ZR.jpg,2009-12-03,Spanish Movie,False,4.9,156
False,/czh0hbEIH2fPGmNHmuH9rcsDRB3.jpg,18,273899,en,Stonewall,"Kicked out by his parents, a gay teenager leaves small-town Indiana for New York's Greenwich Village, where growing discrimination against the gay community leads to riots on June 28, 1969.",17.605,/2qMj0FPl7btkWoNW3NDORGBnHd4.jpg,2015-09-18,Stonewall,False,6.065,130
False,/jAXel5sHK1bnv9lL1U4HOkdxuD9.jpg,878,487186,en,Halo: Nightfall,"Set between the events of Halo 4 and Halo 5: Guardians… Halo: Nightfall tells the dramatic story of legendary man hunter and Naval Intelligence Officer Jameson Locke and his team as they are caught in a horrific biological attack while investigating terrorist activity on the distant colony world of Sedra. As they unravel a plot that draws them to an ancient, hellish artifact, they will be forced to fight for their survival, question everything and ultimately choose between their loyalty and their lives.",73.094,/liLQ8EFzHN06eFZ9KQMDK6cmGaK.jpg,2014-02-05,Halo: Nightfall,False,6.898,157
False,/qYXeKnlqDkFliZ1FVdjGdg8mpNY.jpg,878,939243,en,Sonic the Hedgehog 3,"The third film in the ""Sonic the Hedgehog"" franchise.",60.901,/lTSk96xOzkey91jWJFjwpWtfs4P.jpg,2024-12-19,Sonic the Hedgehog 3,False,0.0,0
False,/wcUohmHc9oDZXarXDp905TYVui4.jpg,18,82023,de,Hotel Desire,"Antonia is a single mother who works as a hotel maid in Berlin. A normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel, famous blind portrait painter Julius Pass.",58.826,/nHVz2ME3HXn6vS7fHfugSudEsWX.jpg,2011-12-07,Hotel Desire,False,6.07,107
False,/mSbu1QyIcHCwZ2d3HxepXzcAV6n.jpg,18,852418,ko,섹스 소녀 7,"Three childhood friends finally gathered. From the first meeting, it's not so bad. Na-yeong enters the house, angry at Min-hyeok and Jin-woo who broke their promise. After living apart for several years, they lived in one house. Three people who are childhood friends but not ordinary friends. When one person disappears, the secret between the two is revealed...  Who can develop from a friend to a lover... The unknown story begins now.",66.561,/s5zzftawvNvyyNISpLGhAzO8YnK.jpg,2020-11-19,Sex Girl 7,False,0.0,0
False,/zGoZB4CboMzY1z4G3nU6BWnMDB2.jpg,28,758009,en,Shotgun Wedding,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning. Now, Darcy and Tom must save their loved ones—if they don’t kill each other first.",70.582,/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,2022-12-28,Shotgun Wedding,False,6.327,1079
False,/fSmCPURM80YLuXNvSmU6zoJ52ZN.jpg,18,29154,en,Stand and Deliver,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.",26.636,/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,1988-03-11,Stand and Deliver,False,7.621,347
False,/gIFaKvX5ARTwKsRl1qYTUygWNPf.jpg,27,10676,en,Halloween III: Season of the Witch,"A terrified toy salesman is mysteriously attacked, and at the hospital, babbles and clutches the year's most popular Halloween costume, an eerie pumpkin mask. Suddenly, Doctor Daniel Challis finds himself thrust into a terrifying nightmare.",18.885,/WABfdeaThFYXCySGIOvRNv2sSW.jpg,1982-10-22,Halloween III: Season of the Witch,False,5.201,1290
False,/3e2Gd20yocbqXZz4smZh8NOtxxl.jpg,18,245168,en,Suffragette,"Based on true events about the foot soldiers of the early feminist movement, women who were forced underground to pursue a dangerous game of cat and mouse with an increasingly brutal State.",18.139,/y706qec117bN2S7XgCs2Yz8jEfv.jpg,2015-10-16,Suffragette,False,7.3,1564
False,/1PzHjlaPyG0vyBvZVfycVTZGUl1.jpg,35,5070,fr,Combien tu m'aimes ?,"After winning the lottery, François goes to a bar in Pigalle and offers one hundred thousand Euros per month to a prostitute named Daniela to live with him as his wife until his money runs out.",29.134,/jD18aRBrHtr9YnwJoLdqPntxDGr.jpg,2005-10-26,How Much Do You Love Me?,False,5.9,162
False,/8i1VnDjBDnbzZvw9hKfRjYfGKsp.jpg,18,361746,en,Harvest Moon,"When her family goes bankrupt, privileged city girl Jen Stone travels to the country to try and fix up a struggling pumpkin farm that her father bought as an investment to get her money back. Not everyone is on board with her changes, least of all Brett, the farm's handsome manager. By working with what she knows best, she discovers the magic of pumpkin skincare and turns the struggling farm around while also falling in love.",14.526,/x6vNuIcObszzgoAUd9ZMGGiGh5h.jpg,2015-10-10,Harvest Moon,False,5.949,78
False,/cUGnrZdgkUITZ6AGO4IKKluht8w.jpg,10402,412519,en,Honey 3: Dare to Dance,"While attending college in Cape Town, Melea Martin feels constrained by the school's strict policies, and decides to set out on her own. Searching for a way to use her talents as a dancer and inspire the community around her, Melea rents a failing theater in order to put on a Hip-Hop Romeo and Juliet performance. But much like the Capulets and Montagues, conflicts between cast members threaten to bring the whole performance to a halt...",14.525,/2qsCUy88FPiHxOSFXdkKlmJz7Hw.jpg,2016-11-30,Honey 3: Dare to Dance,False,6.6,209
False,/uXJgpBBOxD21X5Q93bZmjNHHdGA.jpg,35,2539,en,Spanglish,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",16.13,/t7mBGNmaUFU9nGebA8P6hLaj7jO.jpg,2004-12-17,Spanglish,False,5.996,1223
False,/sPJ9oRs27CA7NrAa1UnXohKeSpM.jpg,18,11313,en,Hearts in Atlantis,A widowed mother and her son change when a mysterious stranger enters their lives.,22.312,/qPTEh8vutS5FSCDoR16MWVGHqTm.jpg,2001-09-28,Hearts in Atlantis,False,6.755,510
False,/spzbYAXGxAGUoBekx3bHsbKzVQu.jpg,35,11918,en,Superhero Movie,"The team behind Scary Movie takes on the comic book genre in this tale of Rick Riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",26.063,/4MtvQdh5VP7jMSydhggp1P80FMj.jpg,2008-03-28,Superhero Movie,False,5.248,1707
False,/eEfkeIs7YX53JW3i5OjoZbpNoEu.jpg,35,1040892,en,Slotherhouse,"Emily Young, a senior, wants to be elected as her sorority's president. She adopts a cute sloth, thinking it can become the new mascot and help her win, until a string of fatalities implicate the sloth as the main suspect in the murders.",29.447,/oMsOOdI43XC06vr4uCqpJ2hyfd7.jpg,2023-08-30,Slotherhouse,False,4.365,63
False,/aoCbbTlIUMRAaCX97eNY4qLBNQN.jpg,10751,24833,en,Santa Buddies,"When Puppy Paws, the fun-loving son of Santa Paws, gets bored, he finds Budderball on Santa's naughty list and figures he's just the dog to show him how to be an ordinary pup. When the magical Christmas Icicle starts to melt however, and the world begins to forget the true meaning of the season, it's up to Puppy Paws and his newfound Buddies to journey back to the North Pole and save Christmas.",19.148,/8HDtN8Kjb8KzoVMgBjACzCz5Pyr.jpg,2009-10-22,Santa Buddies,False,5.9,214
False,/5CABobfXK9CVgsNgebZiwrS06vA.jpg,28,457332,en,Hidden Strike,Two elite soldiers must escort civilians through a gauntlet of gunfire and explosions.,62.841,/zsbolOkw8RhTU4DKOrpf4M7KCmi.jpg,2023-07-06,Hidden Strike,False,6.988,886
False,/4DUoPZOHdPuROP4nyEIsPaMIiQl.jpg,27,493922,en,Hereditary,"Following the death of Ellen Leigh, the matriarch of their family, her daughter Annie and the rest of the family start to uncover disturbing secrets about their heritage.  Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",62.517,/p9fmuz2Oj3HtEJEqbIwkFGUhVXD.jpg,2018-06-07,Hereditary,False,7.285,7204
False,/qdTUAwQKQ9n7PfZeVJzs7sOP8S8.jpg,14,1487,en,Hellboy,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before they summon a baby demon who is rescued by Allied forces and dubbed ""Hellboy"". Sixty years later, Hellboy serves the cause of good rather than evil as an agent in the Bureau of Paranormal Research & Defense, along with Abe Sapien - a merman with psychic powers, and Liz Sherman - a woman with pyrokinesis, protecting America against dark forces.",65.48,/xohSnVY9gub1Z30CdrikW9yygTW.jpg,2004-04-02,Hellboy,False,6.667,6594
False,/ld0nKOUcILAA9QRkRIUuS9cfSyF.jpg,18,1075822,fr,Sira,"After a brutal attack, a young nomad named Sira refuses to surrender to her fate without a fight and instead takes a stand against Islamist terror. A feminist counterpoint to current reporting from the Sahel region.",65.555,/hKCVQw86xfzXGhYEhVRKjRpWWBn.jpg,2023-02-16,Sira,False,5.5,1
False,/7tkspZXnSdgisaJOTTrj44WqexS.jpg,18,602198,en,Saving Zoë,"A year after the murder of her sister Zoë, Echo is determined to uncover the truth. With Zoë's diary as her guide, Echo finds herself pulled into the darkness of her sister's secret life and she uncovers how one small decision can lead to tragic consequences.",14.513,/7M3KQLBDkNrbLD1UHA6cvGkqa5k.jpg,2019-07-12,Saving Zoë,False,6.233,172
False,/x4dH86KvLTGlIBMQb7kNTB0svy5.jpg,12,8584,en,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",29.044,/b0WwWRcDiDahkah5vZ0KjB4N9ZZ.jpg,2000-05-26,Shanghai Noon,False,6.419,2400
False,/lonLErm7OcVR8gnc1t2kRwuuxDm.jpg,28,606403,ko,특송,A black-market cabbie drives criminals at breakneck speeds until she is left in charge of a fugitive's son.,38.065,/iFUBAfMDlFOck29BEwS1awH5TB3.jpg,2022-01-12,Special Delivery,False,7.09,155
False,/33dV6HAnXBmwKl640gO3U4auqUN.jpg,28,110415,ko,Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",35.545,/nzccOvhrLGI0nvAknCEAk8bchD9.jpg,2013-08-01,Snowpiercer,False,6.902,9174
False,/sdgPc1kAgWz4lYyENk76brVLja.jpg,35,9099,en,Sgt. Bilko,The US army is known for churning out lean mean fighting machines intent on protecting our great nation. Sergeant Ernie Bilko is the leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,17.519,/q4zmVdQq35ZBj8uyxsU2RCPOQxo.jpg,1996-03-29,Sgt. Bilko,False,5.806,330
False,/6oyC0KcZPx9aqA1WkXtkfA1txXU.jpg,35,394741,en,Stan & Ollie,"With their golden era long behind them, comedy duo Stan Laurel and Oliver Hardy embark on a variety hall tour of Britain and Ireland. Despite the pressures of a hectic schedule, and with the support of their wives Lucille and Ida – a formidable double act in their own right – the pair's love of performing, as well as for each other, endures as they secure their place in the hearts of their adoring public",14.486,/8qDBDXA8Od8gc4IQMnoXUKyj8Pf.jpg,2018-12-28,Stan & Ollie,False,6.974,984
False,/tY9RkzUFUagcrLMriLd1fyOfG6G.jpg,27,382602,ja,貞子vs伽椰子,"A girl, Yūri Kurahashi, after watching a cursed videotape together with her friend in a haunted house, becomes trapped in a conflict between the two murderous ghosts: Sadako Yamamura and Kayako Saeki",27.779,/bRNL8q6utwEc2Vog5GwTFgm5NEQ.jpg,2016-06-18,Sadako vs. Kayako,False,5.509,211
False,/66sGdfAPFQwIiQrJoHbRfxZsZM3.jpg,35,10569,en,Small Time Crooks,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.,21.707,/eIJRFZFDmh0xXPlKt3WwN5fiSLe.jpg,2000-05-19,Small Time Crooks,False,6.453,637
False,/p7L2hVCdsaxhcTI0QzTJakLhGRq.jpg,80,1249,en,Hollywoodland,"When Hollywood superstar George Reeves dies in his home, private detective Louis Simo is hired to investigate his death and gets caught in a web of lies involving a big studio executive's wife.",19.457,/iHSbYI7l9ID1vuH3PiM4CWek38g.jpg,2006-08-31,Hollywoodland,False,6.09,372
False,/oYZXlfWHJKFJPN0JirVjX2F1M4R.jpg,35,75802,en,Hysteria,"Two doctors in Victorian England use manual stimulation of female genitalia to cure their patients' ills, leading to the invention of the vibrator.",19.458,/ziWnXi2VyNDD9qPi5wmOuolOCIu.jpg,2011-06-06,Hysteria,False,6.663,783
False,/qkwlPlub5kx7NNz1rX8S3TKZUWe.jpg,10752,10652,en,Hamburger Hill,"The men of Bravo Company are facing a battle that's all uphill… up Hamburger Hill. Fourteen war-weary soldiers are battling for a mud-covered mound of earth so named because it chews up soldiers like chopped meat. They are fighting for their country, their fellow soldiers and their lives. War is hell, but this is worse. Hamburger Hill tells it the way it was, the way it really was. It's a raw, gritty and totally unrelenting dramatic depiction of one of the fiercest battles of America's bloodiest war. This happened. Hamburger Hill - war at its worst, men at their best.",24.126,/a84FDoIm64qcyKq6BEMB9Ycldpt.jpg,1987-08-07,Hamburger Hill,False,6.5,431
False,/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg,12,181812,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",65.651,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,2019-12-18,Star Wars: The Rise of Skywalker,False,6.34,9419
False,/v7JSw9XCkdv533TP7VabRZJ63PC.jpg,35,325358,en,Superfast!,"Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole restaurant, at crazy speeds.",66.879,/iuIWl90qCpoxv6g775JB6Kg0m86.jpg,2015-03-05,Superfast!,False,5.0,407
False,/wfStsmeSW7MtvYhD9Ac6ETXdbmx.jpg,28,10054,en,Spy Kids,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",42.366,/44EKLFDthYONe4HAGZpGxEKeG8N.jpg,2001-03-18,Spy Kids,False,5.794,3283
False,/rNaMcPzxt94e40LJJTTxbjl7xNG.jpg,10402,8328,en,Step Up 2: The Streets,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",42.274,/7YGUxMoQIysZCRMk3r1sza0EX4t.jpg,2008-02-14,Step Up 2: The Streets,False,6.686,2210
False,/5OGrBmi0fWAE6b1R6uv5EnuWOaL.jpg,35,45132,en,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",23.022,/jZrRMGSajZQehg8mz74A5A00L3.jpg,2010-11-26,Super,False,6.569,1449
False,/eiBMu2noc6r1QZLfQlFhfVtbXeM.jpg,28,997120,en,Sniper: Rogue Mission,"When a crooked federal agent is involved in a human sex trafficking ring, Sniper and CIA Rookie Brandon Beckett goes rogue, teaming up with his former allies Homeland Security Agent Zero and assassin Lady Death to uncover the corrupt agent and take down the criminal organization.",30.045,/jSL5TqroJsDAIgBdELBwby1uhf1.jpg,2022-08-16,Sniper: Rogue Mission,False,6.5,111
False,/iRaWDcGpKCynIXpCewle2YwQffL.jpg,35,268920,en,Hot Pursuit,An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.,22.043,/lobNOBHuJQCP9ZYAf86MBMwRrmZ.jpg,2015-05-08,Hot Pursuit,False,5.704,1544
False,/hZ5r3hrbQ9uqXBxto1VpixOfqvj.jpg,18,870518,en,Sanctuary,"Confined to a claustrophobic hotel room, the heir to a hotel empire and the dominatrix who has primed him for success become locked in a battle of wits and wills as he tries to end his relationship with her.",36.315,/yGQAZupyZgT2ESbBSMZ9R0OBToo.jpg,2023-04-06,Sanctuary,False,6.199,146
False,/qhpib62efVnZon7yiYaV1hEb2kF.jpg,35,14831,en,Help!,"An obscure Eastern cult that practices human sacrifice pursues Ringo after he unknowingly puts on a ceremonial ring (that, of course, won't come off). On top of that, a pair of mad scientists, members of Scotland Yard, and a beautiful but dead-eyed assassin all have their own plans for the Fab Four.",12.814,/nLvgIB3bVb8jyhls5W6B74Xt4Ei.jpg,1965-07-29,Help!,False,6.836,296
False,/uykAWcuO098mKJSPxhyW5a25ZT0.jpg,53,143310,ja,花と蛇　白衣縄奴隷,A perverted dentist and his assistant like to combine business with pleasure. They drug their pretty looking patients and then sexually abuse them in various ways. The dentist then becomes obsessed with a busty patient and her lesbian lover. He decides to give them the full treatment to the accompaniment of classical music.,17.54,/dTB3SdyVsXj8cetymJBIYseHUSf.jpg,1986-12-06,Hana to hebi: hakui nawa dorei,False,5.9,21
False,/dfSAFTqNLfB3YAs9Ppy13EUaNYI.jpg,28,9257,en,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",51.076,/bon63yPVIgUFLP2653Dg9GCOJLJ.jpg,2003-08-08,S.W.A.T.,False,6.2,2387
False,/Tvn4W6qdbqhW5qcL7FZgb6570b.jpg,16,77887,en,Hawaiian Vacation,The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.,59.298,/tByW10AkjWG0DtZwN2E2trT88DD.jpg,2011-06-16,Hawaiian Vacation,False,6.99,630
False,/5Iw7zQTHVRBOYpA0V6z0yypOPZh.jpg,12,181808,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",57.043,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,2017-12-13,Star Wars: The Last Jedi,False,6.809,14739
False,/9DUAR7p4SGqt2ISH2lmSzNx3uni.jpg,16,9836,en,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",49.282,/zP4CK9O70P8GDilfTkPm4lrmaks.jpg,2006-11-16,Happy Feet,False,6.182,4892
False,/z9BwMdHqKhVhRi2s5BcihGiqWWZ.jpg,18,10592,en,Hart's War,"When Col. William McNamara is stripped of his freedom in a German POW camp, he's determined to keep on fighting even from behind enemy lines. Enlisting the help of a young lieutenant in a brilliant plot against his captors, McNamara risks everything on a mission to free his men and change the outcome of the war.",22.612,/yRUhSU7vzs5ePa72LNPcKKCCMZ5.jpg,2002-02-15,Hart's War,False,6.382,875
False,/rNHDC2LPOp89vBfKiFVikQhavPV.jpg,28,11537,cn,蛇形刁手,"Everyone abuses and humiliates a downtrodden orphan until he befriends an old man, who turns out to be the last master of the snake fist fighting style. Jackie becomes the old man's student and finds himself in battle with the master of the eagle's claw style, who has vowed to destroy the snake fist clan.",16.61,/oCt4990zVSNILSU0Q6DStmdbpIA.jpg,1978-03-01,Snake in the Eagle's Shadow,False,7.3,292
False,/vcQQx1z5iUbqZ3uJXvfCCMN3HPb.jpg,28,869855,nl,H4Z4RD,"Noah loves his girlfriend Lea and their daughter Zita dearly, just about as much as his extremely pimped car with vanity plate “H4Z4RD”. When his cousin offers him a seemingly simple job as a driver, it soon turns into an unlikely and nerve-racking race through Antwerp, which can only result in the end of Noah, his family or the car…",33.687,/1dviyIqBrbnigrbodIvfMQj8mJ0.jpg,2022-07-20,H4Z4RD,False,6.2,23
False,/zTFUcOHeNO7w15Rcob2sRSE9zq6.jpg,16,427564,en,Scooby-Doo! Shaggy's Showdown,"When the Scooby gang visits a dude ranch, they discover that it and the nearby town have been haunted by a ghostly cowboy, Dapper Jack, who fires real fire from his fire irons. The mystery only deepens when it’s discovered that the ghost is also the long lost relative of Shaggy Rogers!",31.12,/rqw4Cis6dliACGzaejR5icXjA52.jpg,2017-02-14,Scooby-Doo! Shaggy's Showdown,False,7.934,167
False,/2Z1U3g2Tvynsw83aQhcKHqPOO7u.jpg,35,48988,en,Hall Pass,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages, they grant the guys a 'hall pass'—one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life—and themselves—are completely and hilariously out of sync with reality.",31.366,/HqwUkeLOm6PUvcMntKvN0iSNR.jpg,2011-02-25,Hall Pass,False,5.684,1888
False,/jcli1SIkrjxs4UTbJi5slxRKgHO.jpg,10749,287284,en,Swung,"David’s life is on the slide: he’s broke, in the middle of a divorce and ‘can’t get it up’.  His girlfriend, Alice, is his rock, but the magazine she writes for is going down and the pressure is on to find a story.  While job hunting online, David stumbles across the perfect antidote to his boredom: a ‘Swingers’ site. The resulting inbox of lewd invitations on the home-laptop justifiably upsets Alice, until she realises this could be just the ‘story’ she needs.  The idea of uncovering the swinging scene causes quite a stir in Alice’s office and, much to David’s chagrin, she is urged to pursue the story.  Their first reluctant foray is an hysterically low-rent initiation, however, an unexpected upturn for David’s manhood is all the extra encouragement they need.  As events accelerate beyond their control the once adoring couple become lost and fundamental questions are asked of their relationship.",17.894,/wRjm5zztXRUYhXEl3FQKbIbgtMC.jpg,2015-06-19,Swung,False,5.6,48
